"Date/Time (UTC)","LAN","SMA","GEO"
"2023-10-14 18:00:00",57.255,35787.098,35786
"2023-10-15 01:59:59",57.262,35787.056,35786
"2023-10-15 10:00:00",57.259,35787.058,35786
"2023-10-15 18:00:00",57.247,35786.969,35786
"2023-10-16 01:59:59",57.254,35786.953,35786
"2023-10-16 10:00:00",57.252,35786.958,35786
"2023-10-16 18:00:00",57.243,35786.858,35786
"2023-10-17 01:59:59",57.251,35786.868,35786
"2023-10-17 10:00:00",57.248,35786.886,35786
"2023-10-17 18:00:00",57.242,35786.767,35786
"2023-10-18 01:59:59",57.249,35786.83,35786
"2023-10-18 10:00:00",57.244,35786.853,35786
"2023-10-18 18:00:00",57.236,35786.72,35786
"2023-10-19 01:59:59",57.244,35786.815,35786
"2023-10-19 10:00:00",57.245,35786.853,35786
"2023-10-19 18:00:00",57.241,35786.657,35786
"2023-10-20 01:59:59",57.247,35786.785,35786
"2023-10-20 10:00:00",57.24,35786.933,35786
"2023-10-20 18:00:00",57.24,35786.683,35786
"2023-10-21 01:59:59",57.245,35786.743,35786
"2023-10-21 10:00:00",57.238,35786.781,35786
"2023-10-21 18:00:00",57.237,35786.486,35786
"2023-10-22 01:59:59",57.24,35786.499,35786
"2023-10-22 10:00:00",57.23,35786.51,35786
"2023-10-22 18:00:00",57.235,35786.258,35786
"2023-10-23 01:59:59",57.241,35786.284,35786
"2023-10-23 10:00:00",57.229,35786.342,35786
"2023-10-23 18:00:00",57.235,35786.187,35786
"2023-10-24 01:59:59",57.243,35786.259,35786
"2023-10-24 10:00:00",57.231,35786.383,35786
"2023-10-24 18:00:00",57.24,35786.34,35786
"2023-10-25 01:59:59",57.247,35786.458,35786
"2023-10-25 10:00:00",57.242,35786.665,35786
"2023-10-25 18:00:00",57.246,35786.675,35786
"2023-10-26 01:59:59",57.255,35786.848,35786
"2023-10-26 10:00:00",57.25,35787.081,35786
"2023-10-26 18:00:00",57.254,35787.081,35786
"2023-10-27 01:59:59",57.26,35787.224,35786
"2023-10-27 10:00:00",57.259,35787.435,35786
"2023-10-27 18:00:00",57.25,35787.359,35786
"2023-10-28 01:59:59",57.254,35787.302,35786
"2023-10-28 10:00:00",57.254,35787.302,35786
"2023-10-28 18:00:00",57.241,35787.202,35786
"2023-10-29 01:59:59",57.244,35787.132,35786
"2023-10-29 10:00:00",57.245,35787.138,35786
"2023-10-29 18:00:00",57.23,35787.052,35786
"2023-10-30 01:59:59",57.236,35786.99,35786
"2023-10-30 10:00:00",57.239,35787.008,35786
"2023-10-31 01:59:59",57.232,35786.866,35786
"2023-10-31 10:00:00",57.232,35786.887,35786
"2023-10-31 18:00:00",57.222,35786.835,35786
"2023-11-01 01:59:59",57.228,35786.771,35786
"2023-11-01 10:00:00",57.228,35786.784,35786
"2023-11-01 18:00:00",57.222,35786.761,35786
"2023-11-02 01:59:59",57.229,35786.688,35786
"2023-11-02 10:00:00",57.227,35786.692,35786
"2023-11-02 18:00:00",57.226,35786.644,35786
"2023-11-03 02:15:00",57.228,35786.588,35786
"2023-11-03 10:00:00",57.222,35786.671,35786
"2023-11-03 18:00:00",57.228,35786.578,35786
"2023-11-04 01:59:59",57.232,35786.44,35786
"2023-11-04 10:00:00",57.223,35786.398,35786
"2023-11-04 18:00:00",57.227,35786.279,35786
"2023-11-05 01:59:59",57.228,35786.119,35786
"2023-11-05 06:45:00",57.22,35786.059,35786
"2023-11-05 10:00:00",57.218,35786.061,35786
"2023-11-05 18:00:00",57.228,35785.979,35786
"2023-11-06 01:59:59",57.23,35785.878,35786
"2023-11-06 10:00:00",57.223,35785.875,35786
"2023-11-06 18:00:00",57.233,35785.886,35786
"2023-11-07 01:59:59",57.238,35785.865,35786
"2023-11-07 10:00:00",57.231,35785.962,35786
"2023-11-07 18:00:00",57.244,35786.053,35786
"2023-11-08 01:59:59",57.248,35786.123,35786
"2023-11-08 10:00:00",57.246,35786.323,35786
"2023-11-08 18:00:00",57.254,35786.478,35786
"2023-11-09 01:59:59",57.266,35786.613,35786
"2023-11-09 10:00:00",57.265,35786.91,35786
"2023-11-09 18:00:00",57.265,35787.042,35786
"2023-11-10 01:59:59",57.275,35787.115,35786
"2023-11-10 10:00:00",57.275,35787.378,35786
"2023-11-10 18:00:00",57.265,35787.388,35786
"2023-11-11 01:59:59",57.272,35787.292,35786
"2023-11-11 10:00:00",57.27,35787.313,35786
"2023-11-11 18:00:00",57.256,35787.265,35786
"2023-11-12 01:59:59",57.265,35787.183,35786
"2023-11-12 10:00:00",57.262,35787.203,35786
"2023-11-12 18:00:00",57.248,35787.142,35786
"2023-11-13 01:59:59",57.254,35787.098,35786
"2023-11-13 10:00:00",57.253,35787.121,35786
"2023-11-13 18:00:00",57.24,35787.047,35786
"2023-11-14 01:59:59",57.247,35787.047,35786
"2023-11-14 10:00:00",57.232,35787.08,35786
"2023-11-14 18:00:00",57.237,35786.995,35786
"2023-11-15 01:59:59",57.241,35787.031,35786
"2023-11-15 10:00:00",57.228,35787.079,35786
"2023-11-15 18:00:00",57.231,35786.976,35786
"2023-11-16 01:59:59",57.24,35787.045,35786
"2023-11-16 10:00:00",57.224,35787.093,35786
"2023-11-16 18:00:00",57.231,35786.907,35786
"2023-11-17 01:59:59",57.239,35787.041,35786
"2023-11-17 10:00:00",57.218,35787.148,35786
"2023-11-17 18:00:00",57.231,35786.92,35786
"2023-11-18 01:59:59",57.233,35786.995,35786
"2023-11-18 10:00:00",57.214,35786.985,35786
"2023-11-18 18:00:00",57.226,35786.7,35786
"2023-11-19 01:59:59",57.228,35786.725,35786
"2023-11-19 10:00:00",57.21,35786.684,35786
"2023-11-19 18:00:00",57.218,35786.434,35786
"2023-11-20 01:59:59",57.222,35786.475,35786
"2023-11-20 10:00:00",57.207,35786.466,35786
"2023-11-20 18:00:00",57.217,35786.312,35786
"2023-11-21 01:59:59",57.22,35786.402,35786
"2023-11-21 10:00:00",57.207,35786.462,35786
"2023-11-21 18:00:00",57.219,35786.432,35786
"2023-11-22 01:59:59",57.224,35786.557,35786
"2023-11-22 10:00:00",57.21,35786.712,35786
"2023-11-22 18:00:00",57.222,35786.758,35786
"2023-11-23 01:59:59",57.233,35786.862,35786
"2023-11-23 10:00:00",57.215,35787.084,35786
"2023-11-23 18:00:00",57.228,35787.125,35786
"2023-11-24 01:59:59",57.236,35787.183,35786
"2023-11-24 10:00:00",57.216,35787.391,35786
"2023-11-24 18:00:00",57.222,35787.375,35786
"2023-11-25 01:59:59",57.231,35787.258,35786
"2023-11-25 10:00:00",57.212,35787.272,35786
"2023-11-25 18:00:00",57.213,35787.226,35786
"2023-11-26 01:59:59",57.218,35787.104,35786
"2023-11-26 10:00:00",57.203,35787.137,35786
"2023-11-26 18:00:00",57.207,35787.098,35786
"2023-11-27 01:59:59",57.213,35786.972,35786
"2023-11-27 10:00:00",57.2,35787.032,35786
"2023-11-27 18:00:00",57.201,35786.995,35786
"2023-11-28 01:59:59",57.207,35786.867,35786
"2023-11-28 10:00:00",57.195,35786.932,35786
"2023-11-28 18:00:00",57.197,35786.912,35786
"2023-11-29 01:59:59",57.204,35786.773,35786
"2023-11-29 10:00:00",57.191,35786.839,35786
"2023-11-29 18:00:00",57.197,35786.837,35786
"2023-11-30 01:59:59",57.204,35786.694,35786
"2023-11-30 10:00:00",57.194,35786.754,35786
"2023-11-30 18:00:00",57.2,35786.725,35786
"2023-12-01 01:59:59",57.205,35786.597,35786
"2023-12-01 10:00:00",57.19,35786.731,35786
"2023-12-01 18:00:00",57.199,35786.661,35786
"2023-12-02 01:59:59",57.204,35786.448,35786
"2023-12-02 10:00:00",57.189,35786.45,35786
"2023-12-02 18:00:00",57.195,35786.398,35786
"2023-12-03 01:59:59",57.202,35786.101,35786
"2023-12-03 10:00:00",57.191,35786.087,35786
"2023-12-03 18:00:00",57.199,35786.019,35786
"2023-12-04 01:59:59",57.201,35785.848,35786
"2023-12-04 10:00:00",57.193,35785.892,35786
"2023-12-04 18:00:00",57.205,35785.907,35786
"2023-12-05 01:59:59",57.207,35785.839,35786
"2023-12-05 10:00:00",57.203,35785.972,35786
"2023-12-05 18:00:00",57.214,35786.084,35786
"2023-12-06 01:59:59",57.219,35786.11,35786
"2023-12-06 10:00:00",57.212,35786.34,35786
"2023-12-06 18:00:00",57.226,35786.5,35786
"2023-12-07 01:59:59",57.234,35786.574,35786
"2023-12-07 10:00:00",57.223,35786.844,35786
"2023-12-07 18:00:00",57.237,35786.978,35786
"2023-12-08 01:59:59",57.245,35787.02,35786
"2023-12-08 10:00:00",57.226,35787.252,35786
"2023-12-08 18:00:00",57.234,35787.291,35786
"2023-12-09 01:59:59",57.242,35787.182,35786
"2023-12-09 10:00:00",57.225,35787.172,35786
"2023-12-09 18:00:00",57.226,35787.183,35786
"2023-12-10 01:59:59",57.232,35787.071,35786
"2023-12-10 10:00:00",57.218,35787.079,35786
"2023-12-10 18:00:00",57.221,35787.086,35786
"2023-12-11 01:59:59",57.226,35787.013,35786
"2023-12-11 10:00:00",57.21,35787.018,35786
"2023-12-11 18:00:00",57.212,35787.025,35786
"2023-12-12 01:59:59",57.219,35786.997,35786
"2023-12-12 10:00:00",57.207,35787.015,35786
"2023-12-12 18:00:00",57.21,35787.005,35786
"2023-12-13 01:59:59",57.215,35787.024,35786
"2023-12-13 10:00:00",57.204,35787.036,35786
"2023-12-13 18:00:00",57.207,35787.01,35786
"2023-12-14 01:59:59",57.212,35787.063,35786
"2023-12-14 10:00:00",57.199,35787.071,35786
"2023-12-14 18:00:00",57.206,35786.948,35786
"2023-12-15 01:59:59",57.213,35787.042,35786
"2023-12-15 10:00:00",57.193,35787.107,35786
"2023-12-15 18:00:00",57.206,35786.957,35786
"2023-12-16 01:59:59",57.211,35786.975,35786
"2023-12-16 10:00:00",57.188,35786.916,35786
"2023-12-16 18:00:00",57.198,35786.684,35786
"2023-12-17 01:59:59",57.201,35786.66,35786
"2023-12-17 10:00:00",57.184,35786.55,35786
"2023-12-17 18:00:00",57.192,35786.342,35786
"2023-12-18 01:59:59",57.197,35786.34,35786
"2023-12-18 10:00:00",57.182,35786.27,35786
"2023-12-18 18:00:00",57.193,35786.171,35786
"2023-12-19 01:59:59",57.198,35786.217,35786
"2023-12-19 10:00:00",57.184,35786.24,35786
"2023-12-19 18:00:00",57.195,35786.257,35786
"2023-12-20 01:59:59",57.202,35786.338,35786
"2023-12-20 10:00:00",57.19,35786.474,35786
"2023-12-20 18:00:00",57.2,35786.596,35786
"2023-12-21 01:59:59",57.213,35786.707,35786
"2023-12-21 10:00:00",57.194,35786.908,35786
"2023-12-21 18:00:00",57.211,35787.048,35786
"2023-12-22 01:59:59",57.218,35787.105,35786
"2023-12-22 10:00:00",57.2,35787.31,35786
"2023-12-22 18:00:00",57.207,35787.371,35786
"2023-12-23 01:59:59",57.213,35787.247,35786
"2023-12-23 10:00:00",57.198,35787.231,35786
"2023-12-23 18:00:00",57.198,35787.244,35786
"2023-12-24 01:59:59",57.204,35787.102,35786
"2023-12-24 10:00:00",57.189,35787.115,35786
"2023-12-24 18:00:00",57.194,35787.132,35786
"2023-12-25 01:59:59",57.197,35786.978,35786
"2023-12-25 10:00:00",57.183,35787.027,35786
"2023-12-25 18:00:00",57.186,35787.046,35786
"2023-12-26 01:59:59",57.193,35786.884,35786
"2023-12-26 10:00:00",57.178,35786.946,35786
"2023-12-26 18:00:00",57.185,35786.964,35786
"2023-12-27 01:59:59",57.188,35786.799,35786
"2023-12-27 10:00:00",57.177,35786.867,35786
"2023-12-27 18:00:00",57.183,35786.89,35786
"2023-12-28 01:59:59",57.186,35786.721,35786
"2023-12-28 10:00:00",57.178,35786.794,35786
"2023-12-28 18:00:00",57.18,35786.799,35786
"2023-12-29 01:59:59",57.189,35786.63,35786
"2023-12-29 10:00:00",57.171,35786.781,35786
"2023-12-29 18:00:00",57.181,35786.729,35786
"2023-12-30 01:59:59",57.19,35786.522,35786
"2023-12-30 10:00:00",57.173,35786.53,35786
"2023-12-30 18:00:00",57.18,35786.415,35786
"2023-12-31 01:59:59",57.186,35786.192,35786
"2023-12-31 10:00:00",57.172,35786.167,35786
"2023-12-31 18:00:00",57.18,35786.079,35786
"2024-01-01 01:59:59",57.186,35785.919,35786
"2024-01-01 10:00:00",57.176,35785.935,35786
"2024-01-01 18:00:00",57.184,35785.939,35786
"2024-01-02 01:59:59",57.19,35785.88,35786
"2024-01-02 10:00:00",57.184,35785.97,35786
"2024-01-02 18:00:00",57.192,35786.061,35786
"2024-01-03 01:59:59",57.201,35786.103,35786
"2024-01-03 10:00:00",57.192,35786.277,35786
"2024-01-03 18:00:00",57.206,35786.44,35786
"2024-01-04 01:59:59",57.216,35786.535,35786
"2024-01-04 10:00:00",57.203,35786.742,35786
"2024-01-04 18:00:00",57.214,35786.94,35786
"2024-01-05 01:59:59",57.224,35787.069,35786
"2024-01-05 10:00:00",57.211,35787.165,35786
"2024-01-05 18:00:00",57.215,35787.259,35786
"2024-01-06 01:59:59",57.221,35787.183,35786
"2024-01-06 10:00:00",57.205,35787.118,35786
"2024-01-06 18:00:00",57.21,35787.181,35786
"2024-01-07 01:59:59",57.214,35787.102,35786
"2024-01-07 10:00:00",57.198,35787.028,35786
"2024-01-07 18:00:00",57.201,35787.114,35786
"2024-01-08 01:59:59",57.208,35787.075,35786
"2024-01-08 10:00:00",57.191,35786.999,35786
"2024-01-08 18:00:00",57.196,35787.097,35786
"2024-01-09 01:59:59",57.201,35787.088,35786
"2024-01-09 10:00:00",57.186,35787.016,35786
"2024-01-09 18:00:00",57.191,35787.111,35786
"2024-01-10 01:59:59",57.197,35787.135,35786
"2024-01-10 10:00:00",57.183,35787.068,35786
"2024-01-10 18:00:00",57.188,35787.142,35786
"2024-01-11 01:59:59",57.196,35787.185,35786
"2024-01-11 10:00:00",57.18,35787.11,35786
"2024-01-11 18:00:00",57.186,35787.128,35786
"2024-01-12 01:59:59",57.189,35787.194,35786
"2024-01-12 10:00:00",57.169,35787.169,35786
"2024-01-12 18:00:00",57.181,35787.084,35786
"2024-01-13 01:59:59",57.188,35787.095,35786
"2024-01-13 10:00:00",57.166,35786.951,35786
"2024-01-13 18:00:00",57.174,35786.775,35786
"2024-01-14 01:59:59",57.176,35786.731,35786
"2024-01-14 10:00:00",57.16,35786.554,35786
"2024-01-14 18:00:00",57.169,35786.386,35786
"2024-01-15 01:59:59",57.172,35786.37,35786
"2024-01-15 10:00:00",57.157,35786.237,35786
"2024-01-15 18:00:00",57.168,35786.166,35786
"2024-01-16 01:59:59",57.17,35786.214,35786
"2024-01-16 10:00:00",57.157,35786.178,35786
"2024-01-16 18:00:00",57.171,35786.224,35786
"2024-01-17 01:59:59",57.175,35786.344,35786
"2024-01-17 10:00:00",57.165,35786.404,35786
"2024-01-17 18:00:00",57.177,35786.532,35786
"2024-01-18 01:59:59",57.184,35786.905,35786
"2024-01-18 10:00:00",57.172,35786.984,35786
"2024-01-18 18:00:00",57.183,35787.113,35786
"2024-01-19 01:59:59",57.192,35787.18,35786
"2024-01-19 10:00:00",57.17,35787.262,35786
"2024-01-19 18:00:00",57.18,35787.266,35786
"2024-01-20 01:59:59",57.185,35787.133,35786
"2024-01-20 10:00:00",57.167,35786.946,35786
"2024-01-20 18:00:00",57.171,35787.06,35786
"2024-01-21 01:59:59",57.177,35786.968,35786
"2024-01-21 09:00:00",57.162,35786.959,35786
"2024-01-21 10:00:00",57.161,35786.938,35786
"2024-01-21 18:00:00",57.165,35786.97,35786
"2024-01-22 01:59:59",57.171,35786.861,35786
"2024-01-22 10:00:00",57.16,35786.859,35786
"2024-01-22 18:00:00",57.163,35786.884,35786
"2024-01-23 01:59:59",57.167,35786.774,35786
"2024-01-23 10:00:00",57.159,35786.793,35786
"2024-01-23 18:00:00",57.162,35786.812,35786
"2024-01-24 01:59:59",57.168,35786.686,35786
"2024-01-24 10:00:00",57.155,35786.724,35786
"2024-01-24 18:00:00",57.161,35786.743,35786
"2024-01-25 01:59:59",57.168,35786.613,35786
"2024-01-25 10:00:00",57.158,35786.649,35786
"2024-01-25 18:00:00",57.163,35786.666,35786
"2024-01-26 01:59:59",57.168,35786.547,35786
"2024-01-26 10:00:00",57.157,35786.6,35786
"2024-01-26 18:00:00",57.169,35786.516,35786
"2024-01-27 01:59:59",57.177,35786.407,35786
"2024-01-27 10:00:00",57.16,35786.422,35786
"2024-01-27 18:00:00",57.172,35786.208,35786
"2024-01-28 01:59:59",57.174,35786.066,35786
"2024-01-28 10:00:00",57.163,35786.029,35786
"2024-01-28 18:00:00",57.17,35785.813,35786
"2024-01-29 01:59:59",57.174,35785.734,35786
"2024-01-29 10:00:00",57.168,35785.727,35786
"2024-01-29 18:00:00",57.175,35785.57,35786
"2024-01-30 01:59:59",57.18,35785.626,35786
"2024-01-30 10:00:00",57.177,35785.686,35786
"2024-01-30 18:00:00",57.189,35785.635,35786
"2024-01-31 01:59:59",57.194,35785.811,35786
"2024-01-31 10:00:00",57.188,35785.935,35786
"2024-01-31 18:00:00",57.205,35785.997,35786
"2024-02-01 01:59:59",57.213,35786.284,35786
"2024-02-01 10:00:00",57.204,35786.46,35786
"2024-02-01 18:00:00",57.22,35786.597,35786
"2024-02-02 01:59:59",57.229,35786.867,35786
"2024-02-02 10:00:00",57.212,35786.998,35786
"2024-02-02 18:00:00",57.225,35787.129,35786
"2024-02-03 01:59:59",57.236,35787.185,35786
"2024-02-03 10:00:00",57.215,35787.013,35786
"2024-02-03 18:00:00",57.221,35787.096,35786
"2024-02-04 01:00:00",57.221,35787.071,35786
"2024-02-04 10:00:00",57.211,35786.943,35786
"2024-02-04 18:00:00",57.216,35787.076,35786
"2024-02-05 01:59:59",57.222,35787.084,35786
"2024-02-05 10:00:00",57.206,35786.936,35786
"2024-02-05 18:00:00",57.208,35787.086,35786
"2024-02-06 01:59:59",57.216,35787.125,35786
"2024-02-06 10:00:00",57.201,35786.963,35786
"2024-02-06 18:00:00",57.204,35787.129,35786
"2024-02-07 01:59:59",57.214,35787.186,35786
"2024-02-07 10:00:00",57.199,35787.034,35786
"2024-02-07 18:00:00",57.201,35787.17,35786
"2024-02-08 01:59:59",57.21,35787.222,35786
"2024-02-08 10:00:00",57.192,35787.072,35786
"2024-02-08 18:00:00",57.197,35787.178,35786
"2024-02-09 01:59:59",57.201,35787.267,35786
"2024-02-09 10:00:00",57.18,35787.197,35786
"2024-02-09 18:00:00",57.193,35787.141,35786
"2024-02-10 01:59:59",57.196,35787.133,35786
"2024-02-10 10:00:00",57.175,35786.955,35786
"2024-02-10 18:00:00",57.184,35786.802,35786
"2024-02-11 01:59:59",57.188,35786.745,35786
"2024-02-11 10:00:00",57.168,35786.554,35786
"2024-02-11 18:00:00",57.176,35786.413,35786
"2024-02-12 01:59:59",57.179,35786.384,35786
"2024-02-12 10:00:00",57.163,35786.243,35786
"2024-02-12 18:00:00",57.173,35786.172,35786
"2024-02-13 01:59:59",57.178,35786.225,35786
"2024-02-13 10:00:00",57.168,35786.175,35786
"2024-02-13 18:00:00",57.177,35786.205,35786
"2024-02-14 01:59:59",57.181,35786.35,35786
"2024-02-14 10:00:00",57.17,35786.391,35786
"2024-02-14 18:00:00",57.183,35786.474,35786
"2024-02-15 01:59:59",57.19,35786.682,35786
"2024-02-15 10:00:00",57.179,35786.785,35786
"2024-02-15 18:00:00",57.194,35786.871,35786
"2024-02-16 01:59:59",57.198,35787.048,35786
"2024-02-16 10:00:00",57.184,35787.147,35786
"2024-02-16 18:00:00",57.193,35787.183,35786
"2024-02-17 01:59:59",57.197,35787.166,35786
"2024-02-17 10:00:00",57.183,35787.089,35786
"2024-02-17 18:00:00",57.187,35787.07,35786
"2024-02-18 01:59:59",57.191,35787.062,35786
"2024-02-18 10:00:00",57.177,35787.004,35786
"2024-02-18 18:00:00",57.181,35786.988,35786
"2024-02-19 01:59:59",57.186,35786.959,35786
"2024-02-19 10:00:00",57.171,35786.929,35786
"2024-02-19 18:00:00",57.174,35786.917,35786
"2024-02-20 01:59:59",57.183,35786.874,35786
"2024-02-20 10:00:00",57.173,35786.863,35786
"2024-02-20 18:00:00",57.175,35786.844,35786
"2024-02-21 01:59:59",57.181,35786.797,35786
"2024-02-21 10:00:00",57.17,35786.791,35786
"2024-02-21 18:00:00",57.172,35786.767,35786
"2024-02-22 01:59:59",57.182,35786.708,35786
"2024-02-22 10:00:00",57.17,35786.722,35786
"2024-02-22 18:00:00",57.177,35786.654,35786
"2024-02-23 01:59:59",57.184,35786.591,35786
"2024-02-23 10:00:00",57.169,35786.698,35786
"2024-02-23 18:00:00",57.18,35786.566,35786
"2024-02-24 01:59:59",57.184,35786.48,35786
"2024-02-24 10:00:00",57.171,35786.451,35786
"2024-02-24 18:00:00",57.18,35786.236,35786
"2024-02-25 01:59:59",57.186,35786.134,35786
"2024-02-25 10:00:00",57.172,35786.061,35786
"2024-02-25 18:00:00",57.179,35785.876,35786
"2024-02-26 01:59:59",57.184,35785.836,35786
"2024-02-26 10:00:00",57.175,35785.797,35786
"2024-02-26 18:00:00",57.182,35785.685,35786
"2024-02-27 01:59:59",57.192,35785.75,35786
"2024-02-27 10:00:00",57.184,35785.786,35786
"2024-02-27 18:00:00",57.192,35785.778,35786
"2024-02-28 01:59:59",57.202,35785.924,35786
"2024-02-28 10:00:00",57.196,35786.056,35786
"2024-02-28 18:00:00",57.207,35786.169,35786
"2024-02-29 01:59:59",57.22,35786.399,35786
"2024-02-29 10:00:00",57.211,35786.584,35786
"2024-02-29 18:00:00",57.223,35786.695,35786
"2024-03-01 01:59:59",57.234,35786.953,35786
"2024-03-01 10:00:00",57.219,35787.07,35786
"2024-03-01 18:00:00",57.228,35787.169,35786
"2024-03-02 01:59:59",57.236,35787.171,35786
"2024-03-02 10:00:00",57.22,35787.036,35786
"2024-03-02 18:00:00",57.219,35787.102,35786
"2024-03-03 01:59:59",57.229,35787.131,35786
"2024-03-03 10:00:00",57.214,35786.99,35786
"2024-03-03 18:00:00",57.215,35787.099,35786
"2024-03-04 01:59:59",57.223,35787.138,35786
"2024-03-04 10:00:00",57.205,35786.989,35786
"2024-03-04 18:00:00",57.212,35787.127,35786
"2024-03-05 01:59:59",57.221,35787.198,35786
"2024-03-05 10:00:00",57.202,35787.029,35786
"2024-03-05 18:00:00",57.205,35787.178,35786
"2024-03-06 01:59:59",57.216,35787.248,35786
"2024-03-06 10:00:00",57.198,35787.094,35786
"2024-03-06 18:00:00",57.201,35787.22,35786
"2024-03-07 01:59:59",57.21,35787.268,35786
"2024-03-07 10:00:00",57.194,35787.126,35786
"2024-03-07 18:00:00",57.202,35787.178,35786
"2024-03-08 01:59:59",57.207,35787.248,35786
"2024-03-08 10:00:00",57.184,35787.179,35786
"2024-03-08 18:00:00",57.196,35787.095,35786
"2024-03-09 01:59:59",57.201,35787.083,35786
"2024-03-09 10:00:00",57.178,35786.91,35786
"2024-03-09 18:00:00",57.187,35786.726,35786
"2024-03-10 01:59:59",57.19,35786.66,35786
"2024-03-10 10:00:00",57.173,35786.479,35786
"2024-03-10 18:00:00",57.182,35786.296,35786
"2024-03-11 01:59:59",57.181,35786.282,35786
"2024-03-11 10:00:00",57.17,35786.162,35786
"2024-03-11 18:00:00",57.18,35786.036,35786
"2024-03-12 01:59:59",57.199,35787.287,35786
"2024-03-12 10:00:00",57.177,35787.385,35786
"2024-03-12 18:00:00",57.187,35787.332,35786
"2024-03-13 01:59:59",57.195,35787.323,35786
"2024-03-13 10:00:00",57.177,35787.23,35786
"2024-03-13 18:00:00",57.178,35787.143,35786
"2024-03-14 01:59:59",57.169,35787.176,35786
"2024-03-14 10:00:00",57.168,35787.095,35786
"2024-03-14 18:00:00",57.168,35787.012,35786
"2024-03-15 01:59:59",57.163,35787.056,35786
"2024-03-15 10:00:00",57.161,35786.985,35786
"2024-03-15 18:00:00",57.162,35786.895,35786
"2024-03-16 01:59:59",57.158,35786.95,35786
"2024-03-16 10:00:00",57.156,35786.901,35786
"2024-03-16 18:00:00",57.161,35786.804,35786
"2024-03-17 01:59:59",57.157,35786.857,35786
"2024-03-17 10:00:00",57.157,35786.82,35786
"2024-03-17 18:00:00",57.16,35786.719,35786
"2024-03-18 01:59:59",57.156,35786.764,35786
"2024-03-18 10:00:00",57.154,35786.751,35786
"2024-03-18 18:00:00",57.161,35786.602,35786
"2024-03-19 01:59:59",57.159,35786.652,35786
"2024-03-19 10:00:00",57.153,35786.744,35786
"2024-03-19 18:00:00",57.163,35786.528,35786
"2024-03-20 01:59:59",57.16,35786.564,35786
"2024-03-20 10:00:00",57.153,35786.666,35786
"2024-03-20 18:00:00",57.166,35786.46,35786
"2024-03-21 01:59:59",57.165,35786.448,35786
"2024-03-21 10:00:00",57.154,35786.419,35786
"2024-03-21 18:00:00",57.165,35786.115,35786
"2024-03-22 01:59:59",57.166,35786.075,35786
"2024-03-22 10:00:00",57.158,35786.001,35786
"2024-03-22 18:00:00",57.164,35785.736,35786
"2024-03-23 01:59:59",57.171,35785.744,35786
"2024-03-23 10:00:00",57.16,35785.724,35786
"2024-03-23 18:00:00",57.168,35785.556,35786
"2024-03-24 01:59:59",57.181,35785.671,35786
"2024-03-24 10:00:00",57.174,35785.734,35786
"2024-03-24 18:00:00",57.183,35785.689,35786
"2024-03-25 01:59:59",57.193,35785.908,35786
"2024-03-25 10:00:00",57.187,35786.081,35786
"2024-03-25 18:00:00",57.197,35786.104,35786
"2024-03-26 01:59:59",57.204,35786.402,35786
"2024-03-26 10:00:00",57.2,35786.629,35786
"2024-03-26 18:00:00",57.215,35786.669,35786
"2024-03-27 01:59:59",57.21,35786.932,35786
"2024-03-27 10:00:00",57.208,35787.137,35786
"2024-03-27 18:00:00",57.219,35787.125,35786
"2024-03-28 01:59:59",57.214,35787.151,35786
"2024-03-28 10:00:00",57.211,35787.109,35786
"2024-03-28 18:00:00",57.215,35787.036,35786
"2024-03-29 01:59:59",57.207,35787.057,35786
"2024-03-29 10:00:00",57.206,35787.008,35786
"2024-03-29 18:00:00",57.208,35786.97,35786
"2024-03-30 01:59:59",57.202,35786.991,35786
"2024-03-30 10:00:00",57.202,35786.938,35786
"2024-03-30 18:00:00",57.203,35786.955,35786
"2024-03-31 01:59:59",57.199,35786.979,35786
"2024-03-31 10:00:00",57.196,35786.91,35786
"2024-03-31 18:00:00",57.197,35786.971,35786
"2024-04-01 01:59:59",57.195,35787.005,35786
"2024-04-01 10:00:00",57.191,35786.919,35786
"2024-04-01 18:00:00",57.197,35787.014,35786
"2024-04-02 01:59:59",57.19,35787.046,35786
"2024-04-02 10:00:00",57.191,35786.954,35786
"2024-04-02 18:00:00",57.194,35787.052,35786
"2024-04-03 01:59:59",57.19,35787.105,35786
"2024-04-03 10:00:00",57.181,35787.089,35786
"2024-04-03 18:00:00",57.191,35787.076,35786
"2024-04-04 01:59:59",57.187,35787.069,35786
"2024-04-04 10:00:00",57.18,35787.092,35786
"2024-04-04 18:00:00",57.189,35787.036,35786
"2024-04-05 01:59:59",57.183,35787.002,35786
"2024-04-05 10:00:00",57.178,35787.028,35786
"2024-04-05 18:00:00",57.185,35786.928,35786
"2024-04-06 01:59:59",57.182,35786.807,35786
"2024-04-06 10:00:00",57.171,35786.705,35786
"2024-04-06 18:00:00",57.179,35786.49,35786
"2024-04-07 01:59:59",57.179,35786.319,35786
"2024-04-07 10:00:00",57.166,35786.217,35786
"2024-04-07 18:00:00",57.175,35786,35786
"2024-04-08 01:59:59",57.176,35785.908,35786
"2024-04-08 10:00:00",57.165,35785.879,35786
"2024-04-08 18:00:00",57.173,35785.741,35786
"2024-04-09 01:59:59",57.181,35785.774,35786
"2024-04-09 10:00:00",57.17,35785.863,35786
"2024-04-09 18:00:00",57.181,35785.825,35786
"2024-04-10 01:59:59",57.19,35786.003,35786
